qseqid	sseqid	alntmscore
Q05FP9	Q05FM0	0.7355
Q05FP9	Q05FI9	0.7967
Q05FP9	Q05FL7	0.4955
Q05FP9	Q05FK6	0.6137
Q05FP9	Q05FX1	0.5847
Q05FP9	Q05FQ6	0.8504
Q05FP9	Q05FU3	0.7499
Q05FP9	Q05FL5	0.7759
Q05FP9	Q05FG7	0.7411
Q05FP9	Q05FK1	0.5459
Q05FP9	Q05FW2	0.6975
Q05FP9	Q05FL1	0.7519
Q05FP9	Q05FW8	0.7198
Q05FP9	Q05FM2	0.8745
Q05FP9	Q05FW6	0.7950
Q05FP9	Q05FQ0	0.7419
Q05FP9	Q05FJ0	0.8293
Q05FP9	Q05FK9	0.5397
Q05FP9	Q05FU5	0.7499
Q05FP9	Q05FU6	0.7180
Q05FP9	Q05FT6	0.7151
Q05FP9	Q05FV8	0.7970
Q05FP9	Q05FY1	0.7530
Q05FP9	Q05FJ7	0.6931
Q05FP9	Q05FV7	0.6832
Q05FP9	Q05FJ2	0.6481
Q05FP9	Q05FH1	0.6032
Q05FP9	Q05FU0	0.5034
Q05FP9	Q05FH8	0.8614
Q05FP9	Q05FJ6	0.5532
Q05FP9	Q05FV4	0.5995
Q05FP9	Q05FQ5	0.7809
Q05FP9	Q05FH3	0.5792
Q05FP9	Q05FK0	0.4444
Q05FP9	Q05FH2	0.3993
Q05FP9	Q05FV6	0.7430
Q05FP9	Q05FX7	0.7717
Q05FP9	Q05FI2	0.8521
Q05FP9	Q05FU1	0.6502
Q05FP9	Q05FK3	0.6235
Q05FP9	Q05FS8	0.6807
Q05FP9	Q05FR5	0.8616
Q05FP9	Q05FV2	0.7769
Q05FP9	Q05FM3	0.6823
Q05FP9	Q05FR9	0.3917
Q05FP9	Q05FJ1	0.8121
Q05FP9	Q05FK8	0.6949
Q05FP9	Q05FG9	0.8173
Q05FP9	Q05FU7	0.7153
Q05FP9	Q05FI3	0.7332
Q05FP9	Q05FX3	0.6193
Q05FP9	Q05FW5	0.7480
Q05FP9	Q05FI1	0.8073
Q05FP9	Q05FJ9	0.7563
Q05FP9	Q05FY7	0.6402
Q05FP9	Q05FN2	0.8720
Q05FP9	Q05FX2	0.7125
Q05FP9	Q05FP6	0.5494
Q05FP9	Q05FU2	0.5350
Q05FP9	Q05FH7	0.6289
Q05FP9	Q05FX6	0.7842
Q05FP9	Q05FL3	0.5613
Q05FP9	Q05FR6	0.6984
Q05FP9	Q05FT9	0.7710
Q05FP9	Q05FP1	0.6274
Q05FP9	Q05FQ2	0.6603
Q05FP9	Q05FI7	0.8324
Q05FP9	Q05FN7	0.2597
Q05FP9	Q05FH9	0.8407
Q05FP9	Q05FY2	0.7716
Q05FP9	Q05FH0	0.7933
Q05FP9	Q05FI8	0.7300
Q05FP9	Q05FP7	0.5518
Q05FP9	Q05FG6	0.6345
Q05FP9	Q05FV1	0.7802
Q05FP9	Q05FJ4	0.7465
Q05FP9	Q05FT8	0.6170
Q05FP9	Q05FQ7	0.7434
Q05FP9	Q05FT7	0.8206
Q05FP9	Q05FX0	0.7637
Q05FP9	Q05FL4	0.7248
Q05FP9	Q05FP0	0.8545
Q05FP9	Q05FH4	0.7732
Q05FP9	Q05FF8	0.5012
Q05FP9	Q05FM6	0.6928
Q05FP9	Q05FS4	0.8287
Q05FP9	Q05FR4	0.6587
Q05FP9	Q05FF9	0.5073
Q05FP9	Q05FR1	0.7090
Q05FP9	Q05FN6	0.8053
Q05FP9	Q05FY5	0.7336
Q05FP9	Q05FX9	0.6806
Q05FP9	Q05FY3	0.8004
Q05FP9	Q05FL0	0.5831
Q05FP9	Q05FR7	0.7861
Q05FP9	Q05FL2	0.7515
Q05FP9	Q05FJ5	0.6957
Q05FP9	Q05FL8	0.6931
Q05FP9	Q05FM1	0.7041
Q05FP9	Q05FN0	0.6325
Q05FP9	Q05FS2	0.7955
Q05FP9	Q05FG5	0.4817
Q05FP9	Q05FM7	0.7569
Q05FP9	Q05FK5	0.6915
Q05FP9	Q05FG4	0.6499
Q05FP9	Q05FL9	0.6579
Q05FP9	Q05FN9	0.6698
Q05FP9	Q05FS6	0.7813
Q05FP9	Q05FQ9	0.6805
Q05FP9	Q05FI6	0.4820
Q05FP9	Q05FU8	0.7664
Q05FP9	Q05FG0	0.7966
Q05FP9	Q05FR2	0.6935
Q05FP9	Q05FM5	0.7512
Q05FP9	Q05FU9	0.5638
Q05FP9	Q05FN3	0.6744
Q05FP9	Q05FN5	0.7288
Q05FP9	Q05FK4	0.7376
Q05FP9	Q05FG3	0.7521
Q05FP9	Q05FU4	0.7454
Q05FP9	Q05FW7	0.8409
Q05FP9	Q05FN4	0.6433
Q05FP9	Q05FV9	0.8144
Q05FP9	Q05FW1	0.7466
Q05FP9	Q05FJ8	0.7394
Q05FP9	Q05FP4	0.7522
Q05FP9	Q05FY8	0.7658
Q05FP9	Q05FI4	0.6934
Q05FP9	Q05FJ3	0.6491
Q05FP9	Q05FW0	0.6517
Q05FP9	Q05FG2	0.7826
Q05FP9	Q05FK2	0.5227
Q05FP9	Q05FQ4	0.7315
Q05FP9	Q05FQ1	0.7091
Q05FP9	Q05FQ3	0.4847
Q05FP9	Q05FM9	0.7853
Q05FP9	Q05FY9	0.8417
Q05FP9	Q05FH5	0.7963
Q05FP9	Q05FR8	0.8047
Q05FP9	Q05FG1	0.8593
Q05FP9	Q05FI0	0.8213
Q05FP9	Q05FL6	0.5808
Q05FP9	Q05FP5	0.3966
Q05FP9	Q05FS7	0.7743
Q05FP9	Q05FN8	0.6919
Q05FP9	Q05FV5	0.8386
Q05FP9	Q05FH6	0.7736
Q05FP9	Q05FW3	0.7949
Q05FP9	Q05FW4	0.5681
Q05FP9	Q05FS5	0.7892
Q05FP9	Q05FQ8	0.6531
Q05FP9	Q05FV3	0.7384
Q05FP9	Q05FT5	0.8197
Q05FP9	Q05FS0	0.6839
Q05FP9	Q05FW9	0.7690
Q05FP9	Q05FR0	0.7309
Q05FP9	Q05FX4	0.3923
Q05FP9	Q05FP8	0.7901
Q05FP9	Q05FS3	0.8146
Q05FP9	Q05FI5	0.6074
Q05FP9	Q05FP2	0.7007
Q05FP9	Q05FX8	0.7097
Q05FP9	Q05FT2	0.7644
Q05FP9	Q05FY0	0.3547
Q05FP9	Q05FY6	0.5590
Q05FP9	Q05FP3	0.6870
Q05FP9	Q05FS1	0.6562
Q05FP9	Q05FV0	0.6733
Q05FP9	Q05FT0	0.7855
Q05FM7	Q05FR3	0.6408
Q05FM7	Q05FK7	0.1401
Q05FM7	Q05FT1	0.8248
Q05FM7	Q05FM4	0.0390
Q05FM7	Q05FX5	0.5875
Q05FM7	Q05FM8	0.7382
Q05FM7	Q05FT3	0.0469
Q05FM7	Q05FT4	0.5895
Q05FM7	Q05FG8	0.7381
Q05FM7	Q05FN1	0.8239
Q05FM7	Q05FS9	0.2957
Q05FM7	Q05FY4	0.5728
Q05FM7	Q05FM0	0.8346
Q05FM7	Q05FI9	0.5097
Q05FM7	Q05FL7	0.7997
Q05FM7	Q05FK6	0.5571
Q05FM7	Q05FX1	0.7188
Q05FM7	Q05FQ6	0.7853
Q05FM7	Q05FU3	0.7835
Q05FM7	Q05FL5	0.8503
Q05FM7	Q05FG7	0.8521
Q05FM7	Q05FK1	0.4804
Q05FM7	Q05FW2	0.7371
Q05FM7	Q05FL1	0.8633
Q05FM7	Q05FW8	0.4989
Q05FM7	Q05FM2	0.8010
Q05FM7	Q05FW6	0.7945
Q05FM7	Q05FQ0	0.6791
Q05FM7	Q05FJ0	0.8065
Q05FM7	Q05FK9	0.6398
Q05FM7	Q05FU5	0.7456
Q05FM7	Q05FU6	0.5367
Q05FM7	Q05FT6	0.2525
Q05FM7	Q05FV8	0.8466
Q05FM7	Q05FY1	0.7782
Q05FM7	Q05FJ7	0.5042
Q05FM7	Q05FV7	0.7548
Q05FM7	Q05FJ2	0.4528
Q05FM7	Q05FH1	0.8347
Q05FM7	Q05FU0	0.4437
Q05FM7	Q05FH8	0.6813
Q05FM7	Q05FJ6	0.3129
Q05FM7	Q05FV4	0.7554
Q05FM7	Q05FQ5	0.2848
Q05FM7	Q05FH3	0.4446
Q05FM7	Q05FK0	0.7595
Q05FM7	Q05FH2	0.4929
Q05FM7	Q05FV6	0.6874
Q05FM7	Q05FX7	0.8169
Q05FM7	Q05FI2	0.7486
Q05FM7	Q05FU1	0.8047
Q05FM7	Q05FK3	0.4232
Q05FM7	Q05FS8	0.8614
Q05FM7	Q05FR5	0.7453
Q05FM7	Q05FV2	0.7510
Q05FM7	Q05FM3	0.7774
Q05FM7	Q05FR9	0.6399
Q05FM7	Q05FJ1	0.4690
Q05FM7	Q05FK8	0.8513
Q05FM7	Q05FG9	0.8232
Q05FM7	Q05FU7	0.8060
Q05FM7	Q05FI3	0.5619
Q05FM7	Q05FX3	0.8437
Q05FM7	Q05FW5	0.7078
Q05FM7	Q05FI1	0.5995
Q05FM7	Q05FJ9	0.4048
Q05FM7	Q05FY7	0.6276
Q05FM7	Q05FN2	0.7893
Q05FM7	Q05FX2	0.7942
Q05FM7	Q05FP6	0.6052
Q05FM7	Q05FU2	0.5468
Q05FM7	Q05FH7	0.2614
Q05FM7	Q05FX6	0.8372
Q05FM7	Q05FL3	0.7591
Q05FM7	Q05FR6	0.6682
Q05FM7	Q05FT9	0.8362
Q05FM7	Q05FP1	0.6601
Q05FM7	Q05FQ2	0.7645
Q05FM7	Q05FI7	0.0454
Q05FM7	Q05FN7	0.7905
Q05FM7	Q05FH9	0.8224
Q05FM7	Q05FY2	0.8186
Q05FM7	Q05FH0	0.8088
Q05FM7	Q05FI8	0.6516
Q05FM7	Q05FP7	0.5880
Q05FM7	Q05FG6	0.7845
Q05FM7	Q05FV1	0.8677
Q05FM7	Q05FJ4	0.7128
Q05FM7	Q05FT8	0.6653
Q05FM7	Q05FQ7	0.7193
Q05FM7	Q05FT7	0.8134
Q05FM7	Q05FX0	0.8602
Q05FM7	Q05FL4	0.3201
Q05FM7	Q05FP0	0.7468
Q05FM7	Q05FH4	0.6147
Q05FM7	Q05FF8	0.4904
Q05FM7	Q05FM6	0.8005
Q05FM7	Q05FS4	0.6932
Q05FM7	Q05FR4	0.6596
Q05FM7	Q05FF9	0.4467
Q05FM7	Q05FR1	0.8490
Q05FM7	Q05FN6	0.7726
Q05FM7	Q05FY5	0.5629
Q05FM7	Q05FX9	0.8508
Q05FM7	Q05FY3	0.8024
Q05FM7	Q05FL0	0.7881
Q05FM7	Q05FR7	0.7949
Q05FM7	Q05FL2	0.5046
Q05FM7	Q05FJ5	0.6897
Q05FM7	Q05FL8	0.6087
Q05FM7	Q05FM1	0.7051
Q05FM7	Q05FN0	0.8089
Q05FM7	Q05FS2	0.7370
Q05FM7	Q05FG5	0.6366
Q05FM7	Q05FP9	0.7569
Q05FM7	Q05FK5	0.8127
Q05FM7	Q05FG4	0.6123
Q05FM7	Q05FL9	0.7805
Q05FM7	Q05FN9	0.8434
Q05FM7	Q05FS6	0.7787
Q05FM7	Q05FQ9	0.7673
Q05FM7	Q05FI6	0.7859
Q05FM7	Q05FU8	0.4755
Q05FM7	Q05FG0	0.6706
Q05FM7	Q05FR2	0.6825
Q05FM7	Q05FM5	0.5092
Q05FM7	Q05FU9	0.5893
Q05FM7	Q05FN3	0.7876
Q05FM7	Q05FN5	0.6354
Q05FM7	Q05FK4	0.8139
Q05FM7	Q05FG3	0.6732
Q05FM7	Q05FU4	0.7779
Q05FM7	Q05FW7	0.7673
Q05FM7	Q05FN4	0.7976
Q05FM7	Q05FV9	0.8203
Q05FM7	Q05FW1	0.7909
Q05FM7	Q05FJ8	0.6450
Q05FM7	Q05FP4	0.7898
Q05FM7	Q05FY8	0.8045
Q05FM7	Q05FI4	0.2351
Q05FM7	Q05FJ3	0.8107
Q05FM7	Q05FW0	0.8206
Q05FM7	Q05FG2	0.7286
Q05FM7	Q05FK2	0.6057
Q05FM7	Q05FQ4	0.3658
Q05FM7	Q05FQ1	0.2648
Q05FM7	Q05FQ3	0.8443
Q05FM7	Q05FM9	0.7233
Q05FM7	Q05FY9	0.8385
Q05FM7	Q05FH5	0.6274
Q05FM7	Q05FR8	0.7062
Q05FM7	Q05FG1	0.7903
Q05FM7	Q05FI0	0.6883
Q05FM7	Q05FL6	0.7351
Q05FM7	Q05FP5	0.3629
Q05FM7	Q05FS7	0.6828
Q05FM7	Q05FN8	0.8476
Q05FM7	Q05FV5	0.8480
Q05FM7	Q05FH6	0.5087
Q05FM7	Q05FW3	0.7869
Q05FM7	Q05FW4	0.5795
Q05FM7	Q05FS5	0.8889
Q05FM7	Q05FQ8	0.6795
Q05FM7	Q05FV3	0.6855
Q05FM7	Q05FT5	0.7368
Q05FM7	Q05FS0	0.8335
Q05FM7	Q05FW9	0.6607
Q05FM7	Q05FR0	0.8615
Q05FM7	Q05FX4	0.0483
Q05FM7	Q05FP8	0.8156
Q05FM7	Q05FS3	0.8485
Q05FM7	Q05FI5	0.7932
Q05FM7	Q05FP2	0.8284
Q05FM7	Q05FX8	0.7663
Q05FM7	Q05FT2	0.7783
Q05FM7	Q05FY0	0.5216
Q05FM7	Q05FY6	0.5860
Q05FM7	Q05FP3	0.8130
Q05FM7	Q05FS1	0.4425
Q05FM7	Q05FV0	0.7840
Q05FM7	Q05FT0	0.5629
Q05FK5	Q05FR3	0.5357
Q05FK5	Q05FK7	0.8818
Q05FK5	Q05FT1	0.5882
Q05FK5	Q05FM4	0.8312
Q05FK5	Q05FX5	0.3324
Q05FK5	Q05FM8	0.6082
Q05FK5	Q05FT3	0.1352
Q05FK5	Q05FT4	0.6643
Q05FK5	Q05FG8	0.9185
Q05FK5	Q05FN1	0.8884
Q05FK5	Q05FS9	0.7021
Q05FK5	Q05FY4	0.0912
Q05FK5	Q05FM0	0.6082
Q05FK5	Q05FI9	0.8547
Q05FK5	Q05FL7	0.5899
Q05FK5	Q05FK6	0.7937
Q05FK5	Q05FX1	0.8936
Q05FK5	Q05FQ6	0.8434
Q05FK5	Q05FU3	0.7543
Q05FK5	Q05FL5	0.5441
Q05FK5	Q05FG7	0.8878
Q05FK5	Q05FK1	0.5778
Q05FK5	Q05FW2	0.5897
Q05FK5	Q05FL1	0.8985
Q05FK5	Q05FW8	0.6444
Q05FK5	Q05FM2	0.7140
Q05FK5	Q05FW6	0.8140
Q05FK5	Q05FQ0	0.4040
Q05FK5	Q05FJ0	0.7723
Q05FK5	Q05FK9	0.8738
Q05FK5	Q05FU5	0.7636
Q05FK5	Q05FU6	0.7606
Q05FK5	Q05FT6	0.8228
Q05FK5	Q05FV8	0.6776
Q05FK5	Q05FY1	0.8707
Q05FK5	Q05FJ7	0.8605
Q05FK5	Q05FV7	0.8438
Q05FK5	Q05FJ2	0.7312
Q05FK5	Q05FH1	0.4718
Q05FK5	Q05FU0	0.8728
Q05FK5	Q05FH8	0.9084
Q05FK5	Q05FJ6	0.5530
Q05FK5	Q05FV4	0.8618
Q05FK5	Q05FQ5	0.8748
Q05FK5	Q05FH3	0.3634
Q05FK5	Q05FK0	0.7167
Q05FK5	Q05FH2	0.5207
Q05FK5	Q05FV6	0.7836
Q05FK5	Q05FX7	0.7087
Q05FK5	Q05FI2	0.8973
Q05FK5	Q05FU1	0.7498
Q05FK5	Q05FK3	0.5878
Q05FK5	Q05FS8	0.7974
Q05FK5	Q05FR5	0.7557
Q05FK5	Q05FV2	0.7077
Q05FK5	Q05FM3	0.6137
Q05FK5	Q05FR9	0.8169
Q05FK5	Q05FJ1	0.8724
Q05FK5	Q05FK8	0.6914
Q05FK5	Q05FG9	0.7458
Q05FK5	Q05FU7	0.6467
Q05FK5	Q05FI3	0.9303
Q05FK5	Q05FX3	0.8627
Q05FK5	Q05FW5	0.8780
Q05FK5	Q05FI1	0.6717
Q05FK5	Q05FJ9	0.6913
Q05FK5	Q05FY7	0.4389
Q05FK5	Q05FN2	0.8457
Q05FK5	Q05FX2	0.8393
Q05FK5	Q05FP6	0.7683
Q05FK5	Q05FU2	0.8727
Q05FK5	Q05FH7	0.6779
Q05FK5	Q05FX6	0.8196
Q05FK5	Q05FL3	0.6147
Q05FK5	Q05FR6	0.8259
Q05FK5	Q05FT9	0.6746
Q05FK5	Q05FP1	0.3577
Q05FK5	Q05FQ2	0.7903
Q05FK5	Q05FI7	0.8264
Q05FK5	Q05FN7	0.6904
Q05FK5	Q05FH9	0.8173
Q05FK5	Q05FY2	0.3022
Q05FK5	Q05FH0	0.8876
Q05FK5	Q05FI8	0.3104
Q05FK5	Q05FP7	0.5748
Q05FK5	Q05FG6	0.5730
Q05FK5	Q05FV1	0.7663
Q05FK5	Q05FJ4	0.8682
Q05FK5	Q05FT8	0.8560
Q05FK5	Q05FQ7	0.6390
Q05FK5	Q05FT7	0.5806
Q05FK5	Q05FX0	0.7548
Q05FK5	Q05FL4	0.6723
Q05FK5	Q05FP0	0.8044
Q05FK5	Q05FH4	0.6304
Q05FK5	Q05FF8	0.8702
Q05FK5	Q05FM6	0.7369
Q05FK5	Q05FS4	0.8277
Q05FK5	Q05FR4	0.4603
Q05FK5	Q05FF9	0.7161
Q05FK5	Q05FR1	0.8406
Q05FK5	Q05FN6	0.8579
Q05FK5	Q05FY5	0.4267
Q05FK5	Q05FX9	0.4296
Q05FK5	Q05FY3	0.8484
Q05FK5	Q05FL0	0.7354
Q05FK5	Q05FR7	0.8231
Q05FK5	Q05FL2	0.8803
Q05FK5	Q05FJ5	0.7944
Q05FK5	Q05FL8	0.8574
Q05FK5	Q05FM1	0.8578
Q05FK5	Q05FN0	0.8808
Q05FK5	Q05FS2	0.7822
Q05FK5	Q05FG5	0.8897
Q05FK5	Q05FP9	0.6915
Q05FK5	Q05FM7	0.8127
Q05FK5	Q05FG4	0.8280
Q05FK5	Q05FL9	0.8802
Q05FK5	Q05FN9	0.8542
Q05FK5	Q05FS6	0.8416
Q05FK5	Q05FQ9	0.8184
Q05FK5	Q05FI6	0.1808
Q05FK5	Q05FU8	0.8750
Q05FK5	Q05FG0	0.6451
Q05FK5	Q05FR2	0.5666
Q05FK5	Q05FM5	0.6027
Q05FK5	Q05FU9	0.8924
Q05FK5	Q05FN3	0.7751
Q05FK5	Q05FN5	0.7354
Q05FK5	Q05FK4	0.7963
Q05FK5	Q05FG3	0.8844
Q05FK5	Q05FU4	0.7236
Q05FK5	Q05FW7	0.7293
Q05FK5	Q05FN4	0.5930
Q05FK5	Q05FV9	0.6777
Q05FK5	Q05FW1	0.5445
Q05FK5	Q05FJ8	0.5836
Q05FK5	Q05FP4	0.7977
Q05FK5	Q05FY8	0.9090
Q05FK5	Q05FI4	0.7620
Q05FK5	Q05FJ3	0.7809
Q05FK5	Q05FW0	0.7774
Q05FK5	Q05FG2	0.8638
Q05FK5	Q05FK2	0.2969
Q05FK5	Q05FQ4	0.8610
Q05FK5	Q05FQ1	0.7921
Q05FK5	Q05FQ3	0.7220
Q05FK5	Q05FM9	0.8929
Q05FK5	Q05FY9	0.8613
Q05FK5	Q05FH5	0.8422
Q05FK5	Q05FR8	0.5491
Q05FK5	Q05FG1	0.8914
Q05FK5	Q05FI0	0.8074
Q05FK5	Q05FL6	0.5844
Q05FK5	Q05FP5	0.0998
Q05FK5	Q05FS7	0.6377
Q05FK5	Q05FN8	0.8889
Q05FK5	Q05FV5	0.7319
Q05FK5	Q05FH6	0.7594
Q05FK5	Q05FW3	0.6629
Q05FK5	Q05FW4	0.6639
Q05FK5	Q05FS5	0.6202
Q05FK5	Q05FQ8	0.6915
Q05FK5	Q05FV3	0.7921
Q05FK5	Q05FT5	0.4545
Q05FK5	Q05FS0	0.7077
Q05FK5	Q05FW9	0.6822
Q05FK5	Q05FR0	0.5941
Q05FK5	Q05FX4	0.0805
Q05FK5	Q05FP8	0.7079
Q05FK5	Q05FS3	0.8979
Q05FK5	Q05FI5	0.7636
Q05FK5	Q05FP2	0.8998
Q05FK5	Q05FX8	0.1712
Q05FK5	Q05FT2	0.7767
Q05FK5	Q05FY0	0.8459
Q05FK5	Q05FY6	0.2868
Q05FK5	Q05FP3	0.6159
Q05FK5	Q05FS1	0.3763
Q05FK5	Q05FV0	0.8603
Q05FK5	Q05FT0	0.8366
Q05FG4	Q05FR3	0.7660
Q05FG4	Q05FK7	0.8132
Q05FG4	Q05FT1	0.8470
Q05FG4	Q05FM4	0.3854
Q05FG4	Q05FX5	0.8332
Q05FG4	Q05FM8	0.5459
Q05FG4	Q05FT3	0.3986
Q05FG4	Q05FT4	0.6789
Q05FG4	Q05FG8	0.5111
Q05FG4	Q05FN1	0.7658
Q05FG4	Q05FS9	0.6789
Q05FG4	Q05FY4	0.3755
Q05FG4	Q05FM0	0.9054
Q05FG4	Q05FI9	0.6366
Q05FG4	Q05FL7	0.7582
Q05FG4	Q05FK6	0.6307
Q05FG4	Q05FX1	0.6809
Q05FG4	Q05FQ6	0.6955
Q05FG4	Q05FU3	0.8060
Q05FG4	Q05FL5	0.7754
Q05FG4	Q05FG7	0.6837
Q05FG4	Q05FK1	0.6752
Q05FG4	Q05FW2	0.8511
Q05FG4	Q05FL1	0.8674
Q05FG4	Q05FW8	0.8502
Q05FG4	Q05FM2	0.7362
Q05FG4	Q05FW6	0.8183
Q05FG4	Q05FQ0	0.7601
Q05FG4	Q05FJ0	0.8205
Q05FG4	Q05FK9	0.6543
Q05FG4	Q05FU5	0.8386
Q05FG4	Q05FU6	0.6565
Q05FG4	Q05FT6	0.8017
Q05FG4	Q05FV8	0.8158
Q05FG4	Q05FY1	0.8742
Q05FG4	Q05FJ7	0.7168
Q05FG4	Q05FV7	0.8230
Q05FG4	Q05FJ2	0.4101
Q05FG4	Q05FH1	0.8234
Q05FG4	Q05FU0	0.7518
Q05FG4	Q05FH8	0.8367
Q05FG4	Q05FJ6	0.1040
Q05FG4	Q05FV4	0.7244
Q05FG4	Q05FQ5	0.8495
Q05FG4	Q05FH3	0.6654
Q05FG4	Q05FK0	0.7020
Q05FG4	Q05FH2	0.6147
Q05FG4	Q05FV6	0.7543
Q05FG4	Q05FX7	0.8419
Q05FG4	Q05FI2	0.8698
Q05FG4	Q05FU1	0.7649
Q05FG4	Q05FK3	0.6832
Q05FG4	Q05FS8	0.7829
Q05FG4	Q05FR5	0.6695
Q05FG4	Q05FV2	0.7591
Q05FG4	Q05FM3	0.6902
Q05FG4	Q05FR9	0.8490
Q05FG4	Q05FJ1	0.3554
Q05FG4	Q05FK8	0.5271
Q05FG4	Q05FG9	0.7465
Q05FG4	Q05FU7	0.8634
Q05FG4	Q05FI3	0.7784
Q05FG4	Q05FX3	0.4596
Q05FG4	Q05FW5	0.8419
Q05FG4	Q05FI1	0.8114
Q05FG4	Q05FJ9	0.0811
Q05FG4	Q05FY7	0.7684
Q05FG4	Q05FN2	0.6899
Q05FG4	Q05FX2	0.7010
Q05FG4	Q05FP6	0.3670
Q05FG4	Q05FU2	0.8020
Q05FG4	Q05FH7	0.7168
Q05FG4	Q05FX6	0.8383
Q05FG4	Q05FL3	0.4171
Q05FG4	Q05FR6	0.7265
Q05FG4	Q05FT9	0.8891
Q05FG4	Q05FP1	0.7371
Q05FG4	Q05FQ2	0.7290
Q05FG4	Q05FI7	0.7549
Q05FG4	Q05FN7	0.6020
Q05FG4	Q05FH9	0.8774
Q05FG4	Q05FY2	0.7414
Q05FG4	Q05FH0	0.7400
Q05FG4	Q05FI8	0.7149
Q05FG4	Q05FP7	0.6816
Q05FG4	Q05FG6	0.6793
Q05FG4	Q05FV1	0.8965
Q05FG4	Q05FJ4	0.5549
Q05FG4	Q05FT8	0.4647
Q05FG4	Q05FQ7	0.6583
Q05FG4	Q05FT7	0.5525
Q05FG4	Q05FX0	0.7922
Q05FG4	Q05FL4	0.7129
Q05FG4	Q05FP0	0.2213
Q05FG4	Q05FH4	0.7942
Q05FG4	Q05FF8	0.7614
Q05FG4	Q05FM6	0.9024
Q05FG4	Q05FS4	0.7148
Q05FG4	Q05FR4	0.7385
Q05FG4	Q05FF9	0.4309
Q05FG4	Q05FR1	0.6724
Q05FG4	Q05FN6	0.8163
Q05FG4	Q05FY5	0.7066
Q05FG4	Q05FX9	0.7341
Q05FG4	Q05FY3	0.8242
Q05FG4	Q05FL0	0.4772
Q05FG4	Q05FR7	0.8498
Q05FG4	Q05FL2	0.2739
Q05FG4	Q05FJ5	0.6355
Q05FG4	Q05FL8	0.6248
Q05FG4	Q05FM1	0.7529
Q05FG4	Q05FN0	0.6682
Q05FG4	Q05FS2	0.6327
Q05FG4	Q05FG5	0.4551
Q05FG4	Q05FP9	0.6499
Q05FG4	Q05FM7	0.6123
Q05FG4	Q05FK5	0.8280
Q05FG4	Q05FL9	0.7808
Q05FG4	Q05FN9	0.7453
Q05FG4	Q05FS6	0.8399
Q05FG4	Q05FQ9	0.7355
Q05FG4	Q05FI6	0.6855
Q05FG4	Q05FU8	0.6264
Q05FG4	Q05FG0	0.8048
Q05FG4	Q05FR2	0.8076
Q05FG4	Q05FM5	0.1222
Q05FG4	Q05FU9	0.6506
Q05FG4	Q05FN3	0.7536
Q05FG4	Q05FN5	0.8857
Q05FG4	Q05FK4	0.6698
Q05FG4	Q05FG3	0.8008
Q05FG4	Q05FU4	0.7417
Q05FG4	Q05FW7	0.8902
Q05FG4	Q05FN4	0.6333
Q05FG4	Q05FV9	0.7524
Q05FG4	Q05FW1	0.8514
Q05FG4	Q05FJ8	0.5033
Q05FG4	Q05FP4	0.8850
Q05FG4	Q05FY8	0.8121
Q05FG4	Q05FI4	0.3015
Q05FG4	Q05FJ3	0.7064
Q05FG4	Q05FW0	0.8909
Q05FG4	Q05FG2	0.5907
Q05FG4	Q05FK2	0.5761
Q05FG4	Q05FQ4	0.7059
Q05FG4	Q05FQ1	0.4890
Q05FG4	Q05FQ3	0.4877
Q05FG4	Q05FM9	0.8292
Q05FG4	Q05FY9	0.7606
Q05FG4	Q05FH5	0.6527
Q05FG4	Q05FR8	0.1318
Q05FG4	Q05FG1	0.7648
Q05FG4	Q05FI0	0.4744
Q05FG4	Q05FL6	0.4394
Q05FG4	Q05FP5	0.6018
Q05FG4	Q05FS7	0.7428
Q05FG4	Q05FN8	0.8399
Q05FG4	Q05FV5	0.8530
Q05FG4	Q05FH6	0.7863
Q05FG4	Q05FW3	0.6633
Q05FG4	Q05FW4	0.6914
Q05FG4	Q05FS5	0.6709
Q05FG4	Q05FQ8	0.8979
Q05FG4	Q05FV3	0.6294
Q05FG4	Q05FT5	0.8302
Q05FG4	Q05FS0	0.8229
Q05FG4	Q05FW9	0.7120
Q05FG4	Q05FR0	0.6479
Q05FG4	Q05FX4	0.3872
Q05FG4	Q05FP8	0.7786
Q05FG4	Q05FS3	0.7192
Q05FG4	Q05FI5	0.7847
Q05FG4	Q05FP2	0.7635
Q05FG4	Q05FX8	0.7767
Q05FG4	Q05FT2	0.8558
Q05FG4	Q05FY0	0.4369
Q05FG4	Q05FY6	0.4716
Q05FG4	Q05FP3	0.7890
Q05FG4	Q05FS1	0.5422
Q05FG4	Q05FV0	0.4290
Q05FG4	Q05FT0	0.5423
Q05FL9	Q05FR3	0.7778
Q05FL9	Q05FK7	0.8140
Q05FL9	Q05FT1	0.4813
Q05FL9	Q05FM4	0.6473
Q05FL9	Q05FX5	0.6580
Q05FL9	Q05FM8	0.6947
Q05FL9	Q05FT3	0.0995
Q05FL9	Q05FT4	0.8784
Q05FL9	Q05FG8	0.7366
Q05FL9	Q05FN1	0.8625
Q05FL9	Q05FS9	0.7307
Q05FL9	Q05FY4	0.3578
Q05FL9	Q05FM0	0.7154
Q05FL9	Q05FI9	0.6937
Q05FL9	Q05FL7	0.7735
Q05FL9	Q05FK6	0.6225
Q05FL9	Q05FX1	0.8164
Q05FL9	Q05FQ6	0.9115
Q05FL9	Q05FU3	0.6999
